work_id,title,artist,year,period_school_region,classification,medium,materials,height_in,width_in,depth_in,price_usd,status,provenance_text,exhibitions,publications,signature,coa_status,primary_image_url,primer_uuid,location,external_id,external_id_system,artsy_eligibility,has_conflict,conflict_fields,canonical_updated_at,title_conflict,artist_conflict,year_conflict,period_school_region_conflict,classification_conflict,medium_conflict,materials_conflict,height_in_conflict,width_in_conflict,depth_in_conflict,price_usd_conflict,status_conflict,provenance_text_conflict,exhibitions_conflict,publications_conflict,signature_conflict,coa_status_conflict,primary_image_url_conflict,primer_uuid_conflict,location_conflict,external_id_conflict,external_id_system_conflict,artsy_eligibility_conflict
KG-1305,Vishnu reclining on Shesha,,1801,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,,,,18000.0,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/09e16c77-153b-4b59-829d-9d6fa111fdd0/Screen%20Shot%202018-12-11%20at%205.33.57%20PM.jpg?Expires=1802811759&Signature=V~fUbQ2TjoW6abufsYy2cVm9jDNkLqubQh0KdpaEXKEgCeXjqXApB2F8-XkRTsIGlOhsSLfil3FGopv1fT0DNTdGZe6p0GEKuFaIHyLovSdXyh0CCA8y0vv73NsPWlEBoogUd7H7i8FMIxjIPN1mFbGMgZ4vj6IHHXFhMEcBcg3WfjO4WSak9oR94PiG-sIeD-QuTCSw6FFS0-zE9ic7nPS-~9abh1Aqze9SGz0OJ9ysAqifkO1qSIWNVv~khu6m6utZAEVm0tF~DrQJq8q2CMPHOO6HqJQU1coDNQTlIrx56zNLUJ75URIo3nwq~8ju~7WxKlVKdCc~a3g7P2qSlg__&Key-Pair-Id=K2SVGVHI7PEVAH,09e16c77-153b-4b59-829d-9d6fa111fdd0,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1306,Ruler and consort seated in a composite palanquin,,1801,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,,,,28000.0,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/c52125d8-32cc-480c-b3ea-acb3ee001b73/Ruler%20and%20consort%20seated.jpg?Expires=1802811811&Signature=UI4mb~uQ1lyDAjTuqvE0HDb~mTWhdk~L1DEx6nr~VwpU4ZkCCHdwxbPLLt3j-iUOwpVJV35jG9gLAGNmN9fRSzWO-HtJodwLqOjOwgZ1yCSU78pv0F-ImLfSF~6zczfT76CTj2qIZI3rsfPUhQt~UMBFtrL5QyTiG0qW8jFGcz1wSlc7nhjnnAVTV4WD8b-fTQDZgxrzeNCkUsgTYsAczz-2dGuNM4ox34~jObreH2Co5v77-p0l46rK5M0rRsoxqJo7tNOSM0O8oW7TeBV2NjcnMesiCV1tDbK2mVTt7r0Rske~9AQqO8hifk7RtdZf9eyu1ToufVValLBl4HBE~A__&Key-Pair-Id=K2SVGVHI7PEVAH,c52125d8-32cc-480c-b3ea-acb3ee001b73,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1307,A nayika preparing to meet her beloved,,1801,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,,,,30000.0,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/abf427a8-5bc3-490d-831d-5beab986ebba/Nayika%20preparing%20to%20meet%20her%20beloved.jpg?Expires=1802811893&Signature=eCutGgj5SAHmYvfdYW5SdHqKetZe4~6qd2tvYAxq6Sb-xCGcafY4b46Bd6ibe5qDQZ5JnpdEIALysxSXSZXBiHTvL6M~X4PwKbWN~YvcHMWHXucWT5bdxC0XDhNirgmYbPAbXKoprEbFILje7HvlemED2nRFh4TOmr8akvEjKBqp5z2t1oxnXB62Ql09ZfS3IBeoyD5KC0PMCMdntUD6PB8Db~YdL92M-IxGEn4irU4iEPzt9twrabli~whKNN6D7Vq6oEjd9MaN~FpHLJ6fyTsPkvVRlBOEiw577J1C5gIXaIlnVQAhDMKJy0y6Nxui0kXEdBT5vjvpp4oDEtNtwg__&Key-Pair-Id=K2SVGVHI7PEVAH,abf427a8-5bc3-490d-831d-5beab986ebba,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1308,A princess enjoying paan on a terrace,,1790,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,,,,25000.0,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/c5fadf52-3d8d-4031-bf7d-349c3b7cb498/Princess%20enjoying%20paan%20on%20a%20terrace.jpg?Expires=1802811845&Signature=LnHrdYK7GfyJpJZ9hcdNJ-m8rEZ-bXYnCmDTAsE2Z6P0Aj2fikre2pgXpIxsCJwBVORmyHR63A-0AZJmy2O3FhVDfXBtKM3NOSyr4F7glLkNJsNmgwQNPKatmLqlNa47PdO2c6~ZxK7QNueaiKoWeRgkSuGfHWeqxYMmjITsQj1MTtIqiX4~M-ImCARGhIA-Hpr-ZkgxouZDIHQID96s5R7v0GcmqPEVUEiFMSpCcboHkc2QUgWmmFWd4yk9HH6C1BZPvysYyIqmBAx634Vjnac5eTQsofUS4FJRhIyuIfEtWIgSpAaPRSRdEiVoF4Yh3Fs2IcdhXXRV6cSAidJpXA__&Key-Pair-Id=K2SVGVHI7PEVAH,c5fadf52-3d8d-4031-bf7d-349c3b7cb498,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1309,Tilangi Ragini,,1800,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,,,,28000.0,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/0b60649d-c907-4680-8709-fbfd14caa042/Tilangi%20Ragini%20-%20Kangra.jpg?Expires=1802811882&Signature=WqPv36iv0PqzezQwu964cM8y08RwLjya4t5x4OP03fsUly5NWgVvDvzHqJ-nG2eMlIAdBz0GLnq12-lAK2RFr66prfahuMnvaOhOjnMRSvuMKAaRO08vC4T9FLoIsdYOD1S~oI97ev5UvURf-g6y60sZr4I-NaBMIG~QArs5OA79bc6hWq2aiYYy0huPhI9eEc~rEimoc6MrPmqW84Sv-5EABoxAE48-GM8zGqJS18b9uoJKHwGWjiSTsPTseMFMo-8TFd5vy3D3DPHAx7VC6MtvUXaEc~eW9~8ohtQY4q6V5YbWlQ-B8D4EBh2W95fSJeTHbiLoRGBG5VHBdMIl4g__&Key-Pair-Id=K2SVGVHI7PEVAH,0b60649d-c907-4680-8709-fbfd14caa042,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1310,Srihathi Ragini,,1800,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,,,,28000.0,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/dd961dbe-b9df-4b37-a452-e6a95cc4f1e1/Srihathi%20Ragini.jpg?Expires=1802811883&Signature=yOpijmQx96mrzOn2GlMJm84-jWEcJRaWa~LX5XwdmNEZ7Juu2xoZ-8b7T0QNU3OXiKOHoICDPVQNy8nzPvNbbvGbgbP8FOJqmis14wFEWutWvv00lRfMoPkEleKJ5nwgiLYPrX88iw1QrbbSi~uQnTtS1bRqqKtBmc6-L0VGa2Qqd9hwAXcLRz0e0U8spNlcEyrxA6oqnt16VTmY27~DlqHrh2CpJ7ST71ZQYLzfud8CW-0WjM~WeuegTSXoxMszE5ieKiHcTztFItCBDWdecatF747FzyLzGmcBLsDmPgGs172nT9xoF~njjKFTy28PgxT8Mi7pTs8sssHqIIjgYw__&Key-Pair-Id=K2SVGVHI7PEVAH,dd961dbe-b9df-4b37-a452-e6a95cc4f1e1,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1311,The Month of Pausha,,1810,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,,,,35000.0,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/fa0f8029-69e6-410e-8ca7-ac94e0d26f76/DSC_4242.jpg?Expires=1802811914&Signature=vaaimV7W09ssr9V658BguzmPaFZgUebl293HJRR1QzdwwMRWeddWLR1nQFpijJkNilMfYAdZO-4BNrDk1anOIY8wHXMVI-zU-7tmax9e86PN6MH7FvVS4XZGuDTUiXzgS7XGjd8~t98JQGvrxMAcxaVUpfqZL5CKz4R1HM9AwBFuinmazeVJSB6wIU0NT0R1h1n4dxbedtHt-V1rWR~hYoVq2oVyq8fa8BI~ZaRDtqEd0LNp9WIGUyD9T7gFeMCtwpxMkpcW2quAFoKFnA-waTeSWfoHnFPV4~QIUsahx9S4qMdSiyInCJyIcb6HtdLobnOV0DgZkA56I1FxqkIIFA__&Key-Pair-Id=K2SVGVHI7PEVAH,fa0f8029-69e6-410e-8ca7-ac94e0d26f76,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1312,Vasishtha Teaches Rama and Lakshmana,,1700,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,9.0,14.0,,26000.0,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/3bb6e0e3-4d4c-4938-beb6-3a4d0a06bd8f/220128_KapoorGalleries_0271-Pano-Edit.jpg?Expires=1802811824&Signature=kchccC246HCDIuO3Fsv5-AzJMPtopdoB7F96w3a01rpgfVfll-cWNIxMDzNjlqq98IX4zjpQdrHeD~wgrgdSH3NmvhdcjRClugIfCl-PkIiWwmwyQbrvTwoq2iEWjwko8lRwh~AziJSUmy9-lcZp3NF5B1z4UdjEutwFRVsL2gzYjKhBtNCBkW-63yjKzFY0TffVOWbdvjcWQpNmc~NFip6TlZAaINltD~Q3rtB~Jxu3ped~CIjNE4LyOYpLn61wI7-Vt45GsIkz5YqrJALB6vnlqGRarUPWpt-YbsjJtST5pEwv7pWScImLqNZbnfn2qf7oR9NdgFuL-szZu-i5-g__&Key-Pair-Id=K2SVGVHI7PEVAH,3bb6e0e3-4d4c-4938-beb6-3a4d0a06bd8f,,,,,1,"title,year,medium,height_in,width_in,price_usd",2026-05-06T06:08:32.942502+00:00,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KG-1314,Rishi Vishvamitra visits King Dasharatha,,1701,,"Drawing, Collage or other Work on Paper",Oapque watercolor on paper,,,,,26000.0,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/dc63d92a-fb71-4b03-982b-55d090eb3a2d/Illustration%20to%20a%20Bhagavata%20Purana%20series.jpg?Expires=1802811897&Signature=zgjc71texpSff-E6Yg8ShhwbLDq1a-honVa9sGNJtNW51qD4RmTdOdIWRWDtGsC2Doqu50j1z47~T92-SP-4sM-osA3cNt3EP7yS6Gcn8FgOQQhmUm8Uei1xrwLPZ~1N1Ir~Mxb3a4K8ouOeAtF8ZDOIrw9up4fA4UZzkltVOUGX3gMyd-fcYEJypEYKjZGa2q57PyfU~NligAX~MlKXEWJTFERFZ80Kk9-HgHw21awbcljIel~mNznX7seY60L-gGomwkFLvuWp8crvSMgxHQy2Gdsyjy4~LrsQA9RD~Nk3A3ziGP6GCUEAWAf6yVPYLLAOfDCDt72vrvKV54YigA__&Key-Pair-Id=K2SVGVHI7PEVAH,dc63d92a-fb71-4b03-982b-55d090eb3a2d,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1315,Inebriated Ascetics,,1750,,"Drawing, Collage or other Work on Paper",Opaque watercolor on paper,,,,,18000.0,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/4070e830-07f7-423b-99bc-b8b4c4242115/2023_NYR_22040_0530_000%5Ba_painting_of_inebriated_ascetics_in_the_poppy_field_india_rajasthan_m115420%5D.jpg?Expires=1802811788&Signature=PUgDorzxVBvhxWeP9HjFpd3QjQT9IrM-EJy3NMX4YeAE8~fUmIXFRy7-by9hX8sMetnGeJB4n5w-6FUFKkwVtCcN7yVwR4Z9zARtAt9hSfhNKfVzcrl~iiuDROvqmFkPPIHgiUFcGPTofRRFsSABYxUVPodxuKche7R96et6zkD~pdSnyMXZSEtXPus6VyboMm-v4vdiTakS~ikZL97RADyXcS3mht44dy0cVi~Qxucct7scFTc3FgmjpIIG6mUy1WcNY6syceMmocng6GF0v7~76BVnZWOl1z-HlKizYvoxHUkhQiDhv9pnesc6p12Ds2d3m0F-kgpJcc4ZySwHRg__&Key-Pair-Id=K2SVGVHI7PEVAH,4070e830-07f7-423b-99bc-b8b4c4242115,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1316,"India, Kanchenjunga Near Darjeeling",,1958,,Poster,Linen backed poster,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/f6ce9d1b-1fe8-4fc7-aa4f-5c64e5d28d2e/Copy%20of%20Kanchenjunga.jpg?Expires=1802811832&Signature=dd-AilvMk0mzFKFbRJZY-XZIMJd5dX8g4wj6lsWgmk-ZRC0lcwmmojELMsCzqT4kgMeG8bMd6ujepQmqZZelNJpT-gz4PQg0wY5EXe1y57G8m6c09Akqzww7Q1kM4eEDsYtOiyoxIsRvlp3x5kzHhPolJfuIC4Fl0eUnNR2G2br-HlQZMYbXMaFwFk7ar8DuUcMDBu9BlH-gSwLHdFN36JD6BYSC9llOIWSBHpkspGLNjpIGbY-VF~WJEztFnPVBae9pvYiaNBWYIW7ZMst1S6H1KcD4Sq5iC8E0fQ-Ihiev5dp5BiY~soU9MAPbHcSKe1OWawUFrBJeFGNU0wG3vQ__&Key-Pair-Id=K2SVGVHI7PEVAH,f6ce9d1b-1fe8-4fc7-aa4f-5c64e5d28d2e,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1317,"India, Kanchenjunga Near Darjeeling",,1958,,Poster,Linen backed poster,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/001cc875-2282-454e-8031-cb920f7fc574/Copy%20of%20Kanchenjunga.jpg?Expires=1802811832&Signature=XKlmBTEPZ0yBxyrsg-QXoQOwAenLPgJVpuTbgpC1BeA3krErZMzgfPodXFohMjiTE0vuXfXQLJGP4Ywt8SaEzLQFCeDFECKK1XFZekDykvKN0n2PK95l05WD6nAW~a1LUzl7JM0~c3zqEZV9Ugle11N9x2oLCnHVyYUIs38MAnRIBuw8QjmzEY-oXgfsIPJPS~ptitdKPC7RCexC6dQb68zRPkX2AfAlSr0FJleimDitesaoB9DpuiJ2ySXj5GqeyA04yoT27zRKJhrO-3Bqf0JbjCC9TfqQyuej4qvNHprHJffG3fcZK9p0hOLuywL9FCkzc2EV7l1nkwbZ6qXXyw__&Key-Pair-Id=K2SVGVHI7PEVAH,001cc875-2282-454e-8031-cb920f7fc574,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1318,"India, Kanchenjunga Near Darjeeling",,1958,,Poster,Linen backed poster,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/d62eff33-3675-40fb-b3dd-2ca1fbc26cf5/Copy%20of%20Kanchenjunga.jpg?Expires=1802811833&Signature=Rxdesbx6WJ29gIT0ZaO9Jd0m7i3tWZmj6V07GgZfk12UyDK3bSnzI0W~lIkjhpEwOJKIIA6VmcKGOR~vNT8eHPrKXqQ9VUNOOUXOKjUfcz02mDXbHB9DONHmVG975u6yu7V49r3Xjyh~6R8XkVXY-NUVjItGQGS5SnnMGfHthMc~o7jhPHyjm3DOyDzlkdwxxcjSm3KCv7ihu6pcqomzCTi3JZyWnzr5zEXx9RFi1Yjby8ulHuR8dyYoUX72j6Hu0JsWu76dWn1PJtsm2HwJQS9JESpJhTC9oGf9mEVhgLUDcqkw4TZv1bVjioIAeyyTCttekgXcGY45WjBnHqaTHQ__&Key-Pair-Id=K2SVGVHI7PEVAH,d62eff33-3675-40fb-b3dd-2ca1fbc26cf5,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1319,"Taj Mahal, Visit India",,1950,,"Drawing, Collage or other Work on Paper",Lithographic print on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/faa8ffcd-04da-4cb0-a513-2e9a931cb2af/Screen%20Shot%202023-07-07%20at%2011.09.54%20AM.jpg?Expires=1802811910&Signature=XxycSLqy-Eu2F84Tdic8R1xVHLqseWxeOA2rhOjpK06nasaXq5sxhljJC1PF~CBNhSZ7N-fzx0knjCn8OzZCN7A6eazK~DyUTcoSbRfImzKWZnUsoUtN4hBAwDRqI12WhjdKAiR-GdG5-euny8giY10~K1paqI1vkFdCWDcDj3lq~xPXjE1yKu~161a23h1XB02XwcfqdgRHh4E7Y8f4ztrpl5cATX1DY0OturAaX5-eyXkLM5caVl20osFYqxbfepq4~JS67Nh1ldc6zkJli-Yu11n3wX13CtXj1yFnAN~nfTP2vGi6vRQQYItom6AUrCXkgU4T6CkW5hE~OgUyuQ__&Key-Pair-Id=K2SVGVHI7PEVAH,faa8ffcd-04da-4cb0-a513-2e9a931cb2af,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1320,Visit Kashmir,,1949,,Poster,Linen backed poster,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/55bad07b-cba2-4754-872d-2094b71d7449/Copy%20of%20Kashmir.jpg?Expires=1802811833&Signature=NDsURCKNEJmvqYaIlSTEmtMGY8deyvm1G0FNVY1rcCumgJWJgxrxalZKepDis2KQyXRbw9zN1eIU4BP2KRwCvBt67F2OWbEmFE-VfqvSA8tLeeDQKbRHErkqRSALUe-k34xO5d7y6Da5PM2BOlmM1qSK9mN~QjkZk~O89~xv58zQdxrSGQX9t7kNaHmcOWOrgQcUilugsXkBOaVzMJ~halWwvL3644Zi5WD-Ih6KJTTzd8HtEu7XfE1iJBL-Jyk2DR4meO8Oq-NheQNlt53HyAzGf~XEz4yBqwgDjvwMYz8a8VgADB7dVt-hBitYscIuioFlVGjI~HvE2bvtk02Ccg__&Key-Pair-Id=K2SVGVHI7PEVAH,55bad07b-cba2-4754-872d-2094b71d7449,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1321,Winter in India,,1950,,Poster,Linen backed poster,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/404a25b6-5c86-407c-ac2d-a1f842bdc4da/Screen%20Shot%202023-07-07%20at%2011.12.55%20AM.jpg?Expires=1802811910&Signature=BngR1ugSbMLoHgTczzUJpoery5ehlhguByLrbmq0nb7~vQVWBEF5r13zRRQjrU70XMDks3DUqbgkfcaRt1D1JSRpvRejKnRyqG4BRzosoaCWZn78sBhGnD0lMFBKADbUbql98H6GBJ1J0JhKLZIfiysG-O2kz0M3M3IwQCpx97IgnaLk2cqUEuV3XZuSk8nLbhoRpB8L9DGrmYaj98CM8vJaKTLMNW7xISlwQCGlNi3~aaCvzSx24NA5BiR0ngYyp69rDNhzFhAgceUz8H8Bc9pdSOTIIf6ChRqt0w4i~BPReTgXuuD5DxSqkCDj2pq--WpXtjhXPFhveV3WX94zXw__&Key-Pair-Id=K2SVGVHI7PEVAH,404a25b6-5c86-407c-ac2d-a1f842bdc4da,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1327,"See India, Mysore",,1954,,Poster,Linen backed poster,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/61b6c892-9a02-4ec4-a3f0-4886df758837/Copy%20of%20Mysore.jpg?Expires=1802811838&Signature=JQvMxLkG0n49f1OBi0Pc8hnFr5q06dlZ2gj8litjWM8KF7usqMTwJBvAh1ZCD-UaoBGcMI4SX-3hYt7EyNDxN7FGvNJpIdbYr-efwOKyY29V81T~oFSaO2JbnFy0xq8Gp~6NUR0S7G-XqDxzO69zJa5au7JYTBJVjlc7TykGXO4~Shxphh4pM-bSS-tl2GDyW~q2KKkb0m~fXsikg0HSlczS2c-zI5EY8JOXm3NfHciN34cRzG2J0NRqMmSA8DumucAS-e4nnvPlCK97~s09EfgMVN6-d~hND9FzRuEb4J0tzUwgSRAzAvN-a~gSJJKLgX45uxcalyKNFTYP75n6Gg__&Key-Pair-Id=K2SVGVHI7PEVAH,61b6c892-9a02-4ec4-a3f0-4886df758837,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1328,"See India, Mysore",,1954,,,Poster,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/8b9cd02e-fbac-41b3-bd94-7307df6c02f9/Copy%20of%20Mysore.jpg?Expires=1802811839&Signature=iI074fdFqc-rVJC93LCg8fRlqJgodeaz3iLz0atlmxwF7BFRG~01mI8zVp~YKYqpJGg4Ym6klU7YJJ0SWIV3EXjpbkkPwwSj0-t~3KuzGTNCnuq8LjEBcLCbsWtF0Z9gf5dffTNPMr-fxCf2Lvqf4cXMj9~lOsSfOlrW3gWZkr~aZ6NKammEMDzOOLNEOs6jlH59ihw8xeA3FSXXi~t~KU0nUdk98~0tfiNnft0CHkIi2hIpGlERrcW5e1i44l2sLzQJgLjeajka2aymWGAw-DCwQrcXPSy5H5nGDBjeW3YxfKliuYWpUHFrLVhW4f6X63aTtQBL47YXcUvXGGPJCg__&Key-Pair-Id=K2SVGVHI7PEVAH,8b9cd02e-fbac-41b3-bd94-7307df6c02f9,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1329,"Visit India, Jaipur",,1930,,"Drawing, Collage or other Work on Paper",Lithographic print on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/3cdde950-f623-4b87-92bc-e11b78759132/Screen%20Shot%202023-07-07%20at%2011.13.38%20AM.jpg?Expires=1802811910&Signature=ctBe0h3Ex36nDvwlB4RpGwkPp~vdH-u4P5L5o66w79vlYSP3gaeL8p1nyPTkXrlhbzpl72KniyzCK4Jn2kq3cowDiFnkUA9qlBsQgeRYvpkVbVxNn8eu0d6gU3UrIgnOHg29fALZJeAu-NAqEq0VglvGQ248LFy1q1wfw6kBnjmlpARuittS~NSaN3JLYxwgHZkNlN8h~aYYzxudNXucOCTQKQarNoZQUGhx16AjYbf2LlB0Zn4JqU3cXQLpS1irSAxHTklnYMmAlMG~YSJzZya6UD14kpjoPn0SEa6-xUxUv5ZRWOTENAZFiJ1ebILokBIysF-0tk69ihh2BAViOg__&Key-Pair-Id=K2SVGVHI7PEVAH,3cdde950-f623-4b87-92bc-e11b78759132,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1334,Visit Kashmir: Amenities for Tourists Now Available,,1949,,Poster,Linen backed poster,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/d63ec291-0436-450b-86a3-5fba66fe566d/Copy%20of%20AmenitiesForTourists.jpg?Expires=1802811842&Signature=u8ESrYEIL5rIJCEpUD1FIes2dp7ECz9oUoxtFBV3~ZfyzDEQvbxl2A-XfMsjfK9ASHItLtA6~KzO-JS~EwaAC4gO3XJ1c6L-oIAvtcAt7azQucJuY75ADnBON6hyEtPqaTnYE1fs1II8dXnRChVgeZ9Tqglqb4fBDGn6oqREQd3aNuBQHUJ1b0j~uLNoi6H3FnajgcVByo6ttDa38SB9mR4H39JWzmof-wK8ExzOhGe8ZMSNz5kI-xTj3yEnDHpWrzJ8ukXNm4lx64LpNfP23k3Sf2Umyh4~Z5D3JK8fmj5dui0WmbQIYdPEKNtyH1Hosz0pKR~iObENFbOXyXvW~g__&Key-Pair-Id=K2SVGVHI7PEVAH,d63ec291-0436-450b-86a3-5fba66fe566d,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1335,Car Festival at Puri,,1957,,Poster,Linen backed poster,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/e88d5097-ca6d-4eab-9b2d-85641afc506d/Copy%20of%20CarFestival.jpg?Expires=1802811885&Signature=Uh-7a9RoFVuPOrezC47aQPVD3qeZ9OzjDDJ0FfiWDUw8zmTmN3b1kUHlw0bjzQpAbs1fyEwuBJ37~w-bAf20o1HhjTGhNTmTFn9QQR59a6bBLEjAbTjdKUrJNVp-wkAtYjSdIK--Nl9yoWZXV6uR~ZQiIhqU69dT77z8hAWhOdnwcto3nMl4vSO87Sbv6b6Hw1wJmK2UJ~aFbMtp6iwTGWmP0HC00y1Luw8qMTHAzAWFSyBBW~y-EweDQQ~eSJ2U8AQSTzgi6ETbyeokntRUoyJ7q4II~LkI58TKw891M-WCt1ZFFJHJRWuHUgSLUfVLeVDdFoiXBNT-9OEiw8rTYw__&Key-Pair-Id=K2SVGVHI7PEVAH,e88d5097-ca6d-4eab-9b2d-85641afc506d,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1336,"Car Festival at Puri, India",,,,Poster,,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/d9806e1d-1555-47e4-a804-4267cd357b8a/Copy%20of%20CarFestival.jpg?Expires=1802811886&Signature=sLYD8~-bB6lUTnSau8L8Pdjsgvutp9kOAji5hC~U49Q7hpNr65djh5WwRUj0Llffy1IWEACmM1vxo78nObbtU9HKvVr5VJG0J1K9ryXupjwDFdN~NlBK0wJOW-7UBvSRhb~kTQalqi7FYqBfqKhdEXBdgqSH07PdZ7LfUbVBgjJgwx00a6PCrbnx5z4iEM2hZbW3SZaHVDsGOB0D7wbvH9HOYIopheQURPC36tgTZpFxCn7Nm-0RxkArifG71DfDzx~nuezMTqkMTl9Oj6dCVSiIts5bqxXGtsTMKBdh6BfeVUP5PBbONSzS80IMGCaHmnpKjl-TxXGoBYgiEglrQg__&Key-Pair-Id=K2SVGVHI7PEVAH,d9806e1d-1555-47e4-a804-4267cd357b8a,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
